seed,sspg_10d_share_pct,sspg_16d_share_pct,di_10d_share_pct,di_16d_share_pct
11,92.21762136208955,7.782378637910455,96.75640136871324,3.2435986312867584
23,92.13512620817255,7.864873791827449,96.71487009101243,3.285129908987571
37,89.73140408903902,10.268595910960983,97.21704502877799,2.7829549712220114
47,93.53032221831788,6.4696777816821225,96.76605132176444,3.2339486782355635
59,91.83970222352984,8.16029777647016,96.80025741435834,3.1997425856416584
