gold	param	spearman_r	p_value	n
sspg	si	-0.2571428571428572	0.6227871720116618	6
sspg	mi	0.3142857142857143	0.5440932944606414	6
sspg	tau_m	-0.028571428571428574	0.9571545189504373	6
sspg	sg	0.3714285714285715	0.46847813411078715	6
di	si	0.39999999999999997	0.5046315754686911	5
di	mi	-0.3	0.6238376647810728	5
di	tau_m	0.39999999999999997	0.5046315754686911	5
di	sg	-0.39999999999999997	0.5046315754686911	5
homa_ir	si	-0.3939393939393939	0.25999776683488757	10
homa_ir	mi	0.41818181818181815	0.22911284098281892	10
homa_ir	tau_m	-0.309090909090909	0.3848412302612835	10
homa_ir	sg	0.309090909090909	0.3848412302612835	10
homa_b	si	-0.2606060606060606	0.4670890543863402	10
homa_b	mi	0.32121212121212117	0.3654683104386702	10
homa_b	tau_m	-0.22424242424242422	0.5334005612725947	10
homa_b	sg	0.23636363636363633	0.5108853175152002	10
