target,fold_id,spearman_r,rmse,r2
sspg,0,0.3651960784313726,81.13462139496802,-0.06648556384395321
sspg,1,0.19497244621142568,67.63027185180174,0.017755528307629387
sspg,2,0.12400266577599198,81.48684240055361,-1.9195580704276654
sspg,3,0.7078736279905753,89.69977465491452,-0.02623734857060156
sspg,4,0.6828552253381018,69.43488994208103,0.21541805656410318
di,0,0.3131868131868132,1.6656230957357425,-0.20988746888052412
di,1,0.37912087912087916,1.1073964102778968,0.0576955614823117
di,2,0.6923076923076923,0.8983579384555149,0.2372789845457013
di,3,-0.1958041958041958,0.9955166721115992,-0.9381053184495025
di,4,0.2657342657342658,0.6792351642514399,-0.5688023482705931
homa_ir,0,0.18345864661654135,1.1997348122144276,-0.4801910748413092
homa_ir,1,0.6887218045112782,0.9495558207134486,0.2837247420689175
homa_ir,2,0.47543859649122805,1.592826916084878,-0.11183611478623745
homa_ir,3,0.5677929462793502,1.4207664302003589,0.09908699698690837
homa_ir,4,0.39473684210526316,1.1281147914448015,0.24652925381052548
homa_b,0,0.27518796992481204,55.85296759815926,0.06431908455994872
homa_b,1,-0.27669172932330827,48.8184584396664,-0.1543187515571638
homa_b,2,0.30701754385964913,39.37863010649094,0.03493263939456004
homa_b,3,0.256140350877193,57.61319914788603,-0.030777720597271685
homa_b,4,0.243859649122807,50.76746600775378,0.05486323983347352
