gold	param	spearman_r	p_value	n
sspg	si	-0.2571428571428572	0.6227871720116618	6
sspg	mi	0.4285714285714286	0.3965014577259474	6
sspg	tau_m	-0.028571428571428574	0.9571545189504373	6
sspg	sg	0.08571428571428573	0.8717434402332361	6
di	si	0.49999999999999994	0.39100221895577053	5
di	mi	0.39999999999999997	0.5046315754686911	5
di	tau_m	0.09999999999999999	0.8728885715695383	5
di	sg	-0.09999999999999999	0.8728885715695383	5
homa_ir	si	-0.35757575757575755	0.3103760917056799	10
homa_ir	mi	-0.29696969696969694	0.4047016712701569	10
homa_ir	tau_m	-0.09090909090909088	0.8027717312071619	10
homa_ir	sg	0.2121212121212121	0.5563057751029299	10
homa_b	si	-0.1515151515151515	0.6760651759978538	10
homa_b	mi	-0.19999999999999998	0.5795840000000001	10
homa_b	tau_m	0.07878787878787878	0.8287173946974606	10
homa_b	sg	0.35757575757575755	0.3103760917056799	10
