feature,train_mean,test_mean,train_std,test_std,ks_stat,ks_pvalue
p10_sspg,127.65403130746287,133.15432224950743,22.027832594402337,9.131373936011899,0.30952380952380953,0.031298246147908514
p26_sspg,127.87497968961348,141.95817818665586,19.801654690809762,16.3350327412334,0.44126984126984126,0.00042052417292362033
pstack_sspg,127.4920634920635,110.87714644990407,52.57503834989576,10.564565000327017,0.3968253968253968,0.002171292399602728
p10_di,1.7553063387422196,1.4535366522755313,0.599058404799556,0.24661698018159497,0.5682539682539682,1.1427958645571824e-06
p26_di,1.759967519762867,1.3142359953021472,0.47016210734695574,0.21606878893288076,0.6793650793650794,1.3684203310128938e-09
pstack_di,1.7659028998995567,1.6545930071424644,0.7694308248702876,0.1921097483139003,0.26666666666666666,0.08910281325444197
