gold	param	spearman_r	p_value	n
sspg	si	0.25	0.5164895523012263	9
sspg	mi	-0.5333333333333333	0.13922686754397814	9
sspg	tau_m	-0.049999999999999996	0.8983528043506301	9
sspg	sg	0.2333333333333333	0.5456987782182727	9
di	si	-0.14285714285714288	0.7599453002180929	7
di	mi	0.21428571428571433	0.6445115810207203	7
di	tau_m	-0.07142857142857144	0.8790481931481541	7
di	sg	-0.3571428571428572	0.4316113520383278	7
homa_ir	si	0.06666666666666665	0.8548130882487426	10
homa_ir	mi	-0.32121212121212117	0.3654683104386702	10
homa_ir	tau_m	-0.23636363636363633	0.5108853175152002	10
homa_ir	sg	0.1515151515151515	0.6760651759978538	10
homa_b	si	0.16363636363636364	0.6514773427962428	10
homa_b	mi	-0.1515151515151515	0.6760651759978538	10
homa_b	tau_m	-0.2121212121212121	0.5563057751029299	10
homa_b	sg	0.07878787878787878	0.8287173946974606	10
