gold	param	spearman_r	p_value	n
sspg	si	0.028571428571428574	0.9571545189504373	6
sspg	mi	0.2571428571428572	0.6227871720116618	6
sspg	tau_m	-0.48571428571428577	0.3287230320699709	6
sspg	sg	0.5428571428571429	0.26570262390670557	6
di	si	0.6	0.20799999999999982	6
di	mi	0.2571428571428572	0.6227871720116618	6
di	tau_m	0.08571428571428573	0.8717434402332361	6
di	sg	-0.14285714285714288	0.7871720116618075	6
homa_ir	si	-0.19047619047619052	0.6514014957024814	8
homa_ir	mi	-0.28571428571428575	0.4927262450169573	8
homa_ir	tau_m	0.1666666666666667	0.693238811728395	8
homa_ir	sg	-0.09523809523809526	0.8225054302036114	8
homa_b	si	-0.04761904761904763	0.9108491685195836	8
homa_b	mi	-0.2380952380952381	0.5701563208157683	8
homa_b	tau_m	0.4047619047619048	0.3198886412288162	8
homa_b	sg	-0.3333333333333334	0.4197530864197531	8
