gold	param	spearman_r	p_value	n
sspg	si	0.049999999999999996	0.8983528043506301	9
sspg	mi	-0.13333333333333333	0.7323675052362975	9
sspg	tau_m	-0.15	0.7000942309691419	9
sspg	sg	-0.19999999999999998	0.6059012741795533	9
di	si	0.3714285714285715	0.46847813411078715	6
di	mi	-0.2571428571428572	0.6227871720116618	6
di	tau_m	0.5428571428571429	0.26570262390670557	6
di	sg	0.48571428571428577	0.3287230320699709	6
homa_ir	si	-0.1272727272727273	0.7092146257733047	11
homa_ir	mi	-0.09090909090909091	0.7903727377532903	11
homa_ir	tau_m	-0.20909090909090913	0.5372209352113229	11
homa_ir	sg	-0.33636363636363636	0.31182431390038623	11
homa_b	si	0.28181818181818186	0.4011448979604785	11
homa_b	mi	-0.36363636363636365	0.2716375409938228	11
homa_b	tau_m	0.13636363636363638	0.6893090205863619	11
homa_b	sg	0.13636363636363638	0.6893090205863619	11
