gold	param	spearman_r	p_value	n
sspg	si	0.2	0.704	6
sspg	mi	0.028571428571428574	0.9571545189504373	6
sspg	tau_m	0.4285714285714286	0.3965014577259474	6
sspg	sg	0.2	0.704	6
di	si	0.09999999999999999	0.8728885715695383	5
di	mi	-0.49999999999999994	0.39100221895577053	5
di	tau_m	-0.3	0.6238376647810728	5
di	sg	0.09999999999999999	0.8728885715695383	5
homa_ir	si	0.2606060606060606	0.4670890543863402	10
homa_ir	mi	0.309090909090909	0.3848412302612835	10
homa_ir	tau_m	-0.33333333333333326	0.34659350708733405	10
homa_ir	sg	-0.2727272727272727	0.44583834154275137	10
homa_b	si	0.3939393939393939	0.25999776683488757	10
homa_b	mi	0.09090909090909088	0.8027717312071619	10
homa_b	tau_m	-0.24848484848484845	0.48877630451924314	10
homa_b	sg	-0.2121212121212121	0.5563057751029299	10
