gold	param	spearman_r	p_value	n
sspg	si	0.35258521533443743	0.31766237942092473	10
sspg	mi	-0.04573170731707318	0.9001708464478679	10
sspg	tau_m	0.1691882420459899	0.6403139778614759	10
sspg	sg	0.07294866524160776	0.8412712675592938	10
di	si	0.33333333333333326	0.34659350708733405	10
di	mi	-0.5106406566912542	0.13150199306594584	10
di	tau_m	0.7006490497453707	0.024018509248755024	10
di	sg	-0.4545454545454545	0.186904810349332	10
homa_ir	si	0.06993006993006995	0.8290236405313092	12
homa_ir	mi	-0.5754421387744533	0.050265903683027226	12
homa_ir	tau_m	0.4281125506308227	0.16500928951414928	12
homa_ir	sg	-0.5804195804195805	0.04785597684206057	12
homa_b	si	0.013986013986013986	0.9655902689187795	12
homa_b	mi	0.010526380587337557	0.9740990620508823	12
homa_b	tau_m	0.07825713291101061	0.8089780186722599	12
homa_b	sg	0.1398601398601399	0.6646331617926677	12
