experiment,meal_type,sspg_n,sspg_pearson_r,sspg_spearman_r,sspg_r2,sspg_rmse,sspg_mae,di_n,di_pearson_r,di_spearman_r,di_r2,di_rmse,di_mae
Exp5,Cornflakes,20,0.6535265172010323,0.6721804511278194,0.2786698056477096,67.7924115759039,48.198071839416244,16,0.6644715055090753,0.6147058823529412,0.12927484817444856,0.6765165248365332,0.5875879681066886
Exp5,PB_sandwich,20,0.32873377138565446,0.4015037593984962,-0.17581236513503673,86.55318204424873,72.04324494989918,16,0.6416227299631276,0.6911764705882353,-0.6550213780861849,0.932695042598313,0.7113777969799048
Exp5,Protein_bar,20,0.5844887667810951,0.7744360902255639,0.1134644487078621,75.15573137125071,59.6420842474882,16,0.5262390628960186,0.5676470588235295,0.23770494502788764,0.6329937409019128,0.5057715138211324
Exp8,Cornflakes,20,0.5089387119362334,0.6481203007518795,0.2515692019806465,69.05416094212359,46.08473525725829,16,0.6582940359168882,0.5852941176470587,0.2717658548410822,0.6186904088623398,0.5264301952653145
Exp8,PB_sandwich,20,0.3223848956699169,0.33082706766917286,-0.22312389647447883,88.27734296866805,75.78362399096146,16,0.5746515305133085,0.5882352941176471,-0.3786475060332124,0.8512644248817199,0.6114100132259488
Exp8,Protein_bar,20,0.6208427793362791,0.8150375939849623,0.2538893548855258,68.9470431071402,51.952272844619415,16,0.6541519315197574,0.538235294117647,0.2169074341550573,0.6415705421219565,0.5591234908866457
