target,fold_id,spearman_r,rmse,r2
sspg,0,0.17606619132183343,74.04345162333694,-0.16196644905737378
sspg,1,-0.09628619837912766,144.76641688649798,-3.293546608221753
sspg,2,0.7757916555118286,65.55018767228397,0.15972716899524575
sspg,3,-0.19965004347642867,75.04722758402654,-0.45541610571870605
sspg,4,0.3502632341691732,78.05241685994008,0.06290595207626293
di,0,0.08241758241758242,1.6760426857185364,-0.22507213165242113
di,1,0.3736263736263736,1.8229557457683785,-1.5535082518418846
di,2,0.6538461538461539,0.9383100631440943,0.16793042681958026
di,3,0.2867132867132868,0.9275532238307956,-0.6825112487288572
di,4,0.1958041958041958,0.7919247618863249,-1.132532965161479
homa_ir,0,0.5252747252747253,1.0733814658356167,0.18105632205604072
homa_ir,1,0.5912087912087912,1.0142838291914174,0.31754331251651835
homa_ir,2,0.5252747252747253,1.6795716440494792,0.06623621300081906
homa_ir,3,0.3274725274725274,1.389742387913708,-1.149494332994705
homa_ir,4,0.8186813186813187,1.1272168746619502,0.3309385148718118
homa_b,0,-0.1824175824175824,41.24695770336998,-0.5354005477580548
homa_b,1,0.3274725274725274,30.321558844904434,0.0261437379950894
homa_b,2,-0.2,94.40798041903649,-0.411297604793496
homa_b,3,0.2175824175824176,64.5773766447165,-1.2608121560076393
homa_b,4,0.2582417582417582,37.957984000776165,-0.0525712489627812
