target,fold_id,spearman_r,rmse,r2
sspg,0,0.49509803921568635,77.29628613407199,0.032034655239182364
sspg,1,0.2538320526148749,66.18717589486181,0.05922660198426333
sspg,2,0.14364665243357488,71.14463338891109,-1.2254940156404808
sspg,3,0.7682121285053645,88.31676273171671,0.005164223126365108
sspg,4,0.4017661131838401,73.8310380827713,0.11292415105610742
di,0,0.6483516483516483,1.5592607123633373,-0.06030054119683226
di,1,0.40659340659340654,1.0500682938005108,0.1527333641631543
di,2,0.39560439560439564,0.9422337339157564,0.16095705367591095
di,3,-0.32867132867132864,0.9899467154950016,-0.9164784323207014
di,4,0.22377622377622378,0.7232579061553037,-0.7787474375026076
homa_ir,0,0.16541353383458643,1.1592483597300305,-0.3819751688806188
homa_ir,1,0.6556390977443608,0.9636701673862277,0.26227283036320337
homa_ir,2,0.556140350877193,1.577125969566714,-0.09002477986331048
homa_ir,3,0.3615621234421829,1.4484096129816535,0.06368867116362309
homa_ir,4,0.4421052631578948,1.1342660659734034,0.23828994775368262
homa_b,0,0.26165413533834586,56.29979277497073,0.04928825783513768
homa_b,1,-0.2796992481203007,54.52876239486681,-0.44015391601706444
homa_b,2,0.5298245614035089,37.01238019825276,0.14742921007372634
homa_b,3,0.27543859649122804,59.16210438673428,-0.08694674668628144
homa_b,4,0.487719298245614,48.028761901600966,0.15408550965912082
