gold	param	spearman_r	p_value	n
sspg	si	-0.6747751534848716	0.0323118085420257	10
sspg	mi	0.1580554413568168	0.6627622972444478	10
sspg	tau_m	-0.15197638592001614	0.6751243317896831	10
sspg	sg	-0.13981827504641486	0.7000568732769904	10
di	si	0.6666666666666669	0.07098765432098751	8
di	mi	-0.2380952380952381	0.5701563208157683	8
di	tau_m	0.11904761904761905	0.7788857260523797	8
di	sg	-0.2380952380952381	0.5701563208157683	8
homa_ir	si	-0.08333333333333334	0.831214097710308	9
homa_ir	mi	0.4666666666666666	0.20538635110581185	9
homa_ir	tau_m	-0.6	0.0876228290414024	9
homa_ir	sg	-0.8833333333333333	0.0015905004234978701	9
homa_b	si	0.2833333333333333	0.46003032896571994	9
homa_b	mi	0.21666666666666667	0.5755148957119259	9
homa_b	tau_m	-0.19999999999999998	0.6059012741795533	9
homa_b	sg	0.06666666666666667	0.8646897846262037	9
