gold	param	spearman_r	p_value	n
sspg	si	-0.4285714285714286	0.3965014577259474	6
sspg	mi	-0.14285714285714288	0.7871720116618075	6
sspg	tau_m	0.3142857142857143	0.5440932944606414	6
sspg	sg	-0.3142857142857143	0.5440932944606414	6
di	si	0.0	1.0	8
di	mi	0.023809523809523815	0.9553740118158807	8
di	tau_m	0.09523809523809526	0.8225054302036114	8
di	sg	0.2142857142857143	0.6103444156452669	8
homa_ir	si	-0.18787878787878787	0.603217610029209	10
homa_ir	mi	-0.05454545454545454	0.8810361811618526	10
homa_ir	tau_m	0.406060606060606	0.24428229408662638	10
homa_ir	sg	-0.006060606060606061	0.9867429111949892	10
homa_b	si	-0.22424242424242422	0.5334005612725947	10
homa_b	mi	-0.13939393939393938	0.7009318849100584	10
homa_b	tau_m	0.34545454545454546	0.32822651147136733	10
homa_b	sg	0.006060606060606061	0.9867429111949892	10
