meal_type,n_sspg,sspg_pearson_r,sspg_spearman_r,sspg_r2,sspg_rmse,sspg_mae,n_di,di_pearson_r,di_spearman_r,di_r2,di_rmse,di_mae
Cornflakes,20,0.39204008378102473,0.6150375939849623,-0.22365000172271587,88.29632640136248,52.39313449859619,16,0.6121876113046626,0.7205882352941175,-2.6337572767103983,1.3820247532033505,1.26012779220093
PB_sandwich,20,0.22834744042225552,0.2571428571428572,-0.35394436347536695,92.87833828730251,60.42375717163086,16,0.48932248146368246,0.5205882352941177,-2.8971576788785507,1.431237983090177,1.2941367421959709
Protein_bar,20,0.4986712958251553,0.8105263157894737,-0.3396645409646246,92.38725393607017,56.80331573486328,16,0.622211559051545,0.5411764705882353,-2.921168987899452,1.4356403102043538,1.3051342759941886
