meal_type,n_sspg,sspg_pearson_r,sspg_spearman_r,sspg_r2,sspg_rmse,sspg_mae,n_di,di_pearson_r,di_spearman_r,di_r2,di_rmse,di_mae
Cornflakes,20,0.40659719323871923,0.6270676691729322,-0.19490912972197494,87.2532207898231,51.53735828399658,16,0.6224423599238876,0.6205882352941177,-2.6869731644632093,1.3921077548664278,1.275590518555529
PB_sandwich,20,0.26541155164878766,0.27518796992481204,-0.3187479451573356,91.66318117423666,59.38520431518555,16,0.526929890361461,0.5441176470588236,-2.9600916113596414,1.4427479997731938,1.3107127343033622
Protein_bar,20,0.532586541306546,0.8225563909774435,-0.3117032671876432,91.41802353055239,55.97562789916992,16,0.6346051643128184,0.5411764705882353,-2.985978691550253,1.4474559331699648,1.3218514715050529
