gold	param	spearman_r	p_value	n
sspg	si	-0.480245379507251	0.1600670096468279	10
sspg	mi	-0.6443798763008685	0.04431151432143616	10
sspg	tau_m	0.41945482513924454	0.2275515102242153	10
sspg	sg	0.2796365500928297	0.433925839676929	10
di	si	0.1666666666666667	0.693238811728395	8
di	mi	0.19047619047619052	0.6514014957024814	8
di	tau_m	-0.023809523809523815	0.9553740118158807	8
di	sg	-0.28571428571428575	0.4927262450169573	8
homa_ir	si	-0.8391608391608393	0.0006428259886278202	12
homa_ir	mi	-0.9510489510489512	2.0384246324655757e-06	12
homa_ir	tau_m	0.8321678321678322	0.0007854416778536138	12
homa_ir	sg	0.5874125874125874	0.044609296463363105	12
homa_b	si	-0.3846153846153847	0.21702022575997754	12
homa_b	mi	-0.5454545454545455	0.06661188226688901	12
homa_b	tau_m	0.4265734265734266	0.16669998762494495	12
homa_b	sg	0.1398601398601399	0.6646331617926677	12
