gold	param	spearman_r	p_value	n
sspg	si	0.04255338805760452	0.9070828390046616	10
sspg	mi	-0.10942299786241164	0.7634826463741492	10
sspg	tau_m	0.10334394242561099	0.7763340602409095	10
sspg	sg	-0.5775102664960614	0.08041257910277315	10
di	si	-0.9285714285714287	0.0008629681828999769	8
di	mi	0.7857142857142858	0.020815127253525276	8
di	tau_m	0.30952380952380953	0.4556448907375822	8
di	sg	-0.261904761904762	0.530922861565801	8
homa_ir	si	-0.35	0.35581957250178897	9
homa_ir	mi	0.35	0.35581957250178897	9
homa_ir	tau_m	0.8499999999999999	0.003704777327585812	9
homa_ir	sg	-0.8166666666666667	0.007224785246358786	9
homa_b	si	-0.5333333333333333	0.13922686754397814	9
homa_b	mi	0.13333333333333333	0.7323675052362975	9
homa_b	tau_m	-0.19999999999999998	0.6059012741795533	9
homa_b	sg	0.049999999999999996	0.8983528043506301	9
