gold	param	spearman_r	p_value	n
sspg	si	-0.5288778230016562	0.11599132062584641	10
sspg	mi	-0.12766016417281356	0.7252501396569361	10
sspg	tau_m	-0.3465061598976368	0.3266572580343009	10
sspg	sg	-0.56535215562246	0.0885368480246987	10
di	si	0.48571428571428577	0.3287230320699709	6
di	mi	0.48571428571428577	0.3287230320699709	6
di	tau_m	-0.2571428571428572	0.6227871720116618	6
di	sg	0.48571428571428577	0.3287230320699709	6
homa_ir	si	0.09999999999999999	0.797971695234851	9
homa_ir	mi	-0.15	0.7000942309691419	9
homa_ir	tau_m	0.11666666666666665	0.7650079429261462	9
homa_ir	sg	-0.26666666666666666	0.4879222748387009	9
homa_b	si	0.65	0.05807305801714864	9
homa_b	mi	0.3	0.4328453267094823	9
homa_b	tau_m	0.39999999999999997	0.2861051019083128	9
homa_b	sg	0.7666666666666667	0.01594401657897401	9
