gold	param	spearman_r	p_value	n
sspg	si	0.49240349038085235	0.14823041535371734	10
sspg	mi	0.6322217654272672	0.049846099509679546	10
sspg	tau_m	-0.5723320762055182	0.08381129760862747	10
sspg	sg	-0.41945482513924454	0.2275515102242153	10
di	si	0.3571428571428572	0.38512064355625636	8
di	mi	-0.4761904761904762	0.23293553465009798	8
di	tau_m	0.4071929290505081	0.31670918491612815	8
di	sg	-0.4285714285714286	0.2894032248467901	8
homa_ir	si	0.7666666666666667	0.01594401657897401	9
homa_ir	mi	0.2333333333333333	0.5456987782182727	9
homa_ir	tau_m	-0.38988651458196605	0.29958875858631395	9
homa_ir	sg	-0.75	0.019942126131992522	9
homa_b	si	-0.33333333333333337	0.38071318167686347	9
homa_b	mi	0.016666666666666666	0.9660548039946861	9
homa_b	tau_m	0.06780635036208103	0.8623941918367143	9
homa_b	sg	0.3	0.4328453267094823	9
