target,method,validation,rmse,mae,r2,pearson_r,spearman_r,spearman_p,n,metric,mean,std,n_folds,test_dataset,pearson_p,coef_file
sspg,direct_mi,full_sample,71.22942668057227,61.5080155737539,0.11796688300947555,0.34346307372041546,-0.10506535451876035,0.3445087242017024,83.0,,,,,,,
sspg,direct_si,full_sample,67.13930918111492,54.6359808355603,0.21635434365931228,0.4651390584108288,0.4774032546351347,5.031522966256903e-06,83.0,,,,,,,
di,direct_mi,full_sample,1.2036670793709483,0.9338082561414011,0.030698037037864556,0.17520855298145988,-0.4337268166296569,3.372798243156972e-05,85.0,,,,,,,
di,direct_si,full_sample,1.1991136382336742,0.9508008839701957,0.038017853503545807,0.1949816747890384,0.24530117892211334,0.02364983022767226,85.0,,,,,,,
homa_ir,direct_mi,full_sample,1.3221862612772801,1.0028734052393182,0.008637390776552567,0.0929375638616968,-0.025938674278808242,0.8008888246932235,97.0,,,,,,,
homa_ir,direct_si,full_sample,1.234474720765063,0.8791312788694561,0.1358051845722933,0.3685175498837042,0.46062658208037266,2.0589896949482595e-06,97.0,,,,,,,
homa_b,direct_mi,full_sample,51.185938115729215,35.75723852105281,0.007915178894405628,0.0889672911490822,0.16182078799634406,0.11329729139687794,97.0,,,,,,,
homa_b,direct_si,full_sample,50.00747446421604,34.821655810815024,0.05307122462141223,0.23037192672157844,0.26452149503716466,0.008837564703177989,97.0,,,,,,,
sspg,single_mi,5fold_single_vs_joint,,,,,,,83.0,rmse,73.79169216919372,17.513024274765645,,,,
sspg,single_si,5fold_single_vs_joint,,,,,,,83.0,rmse,68.919847844932,10.110250547133651,,,,
sspg,ridge_6d,5fold_single_vs_joint,,,,,,,83.0,rmse,67.28591860941266,10.858008450343043,,,,
sspg,single_mi,5fold_single_vs_joint,,,,,,,83.0,r2,-0.04705391039078466,0.1957462399398779,,,,
sspg,single_si,5fold_single_vs_joint,,,,,,,83.0,r2,0.033531420591077145,0.29425901058534426,,,,
sspg,ridge_6d,5fold_single_vs_joint,,,,,,,83.0,r2,0.0900894300061266,0.24250624118599776,,,,
sspg,single_mi,5fold_single_vs_joint,,,,,,,83.0,pearson_r,0.29829187916840716,0.23372483561705532,,,,
sspg,single_si,5fold_single_vs_joint,,,,,,,83.0,pearson_r,0.45982759566055165,0.15209641462832849,,,,
sspg,ridge_6d,5fold_single_vs_joint,,,,,,,83.0,pearson_r,0.4877500301591672,0.14043902354155827,,,,
sspg,single_mi,5fold_single_vs_joint,,,,,,,83.0,spearman_r,-0.07138273693058633,0.13388620164621348,,,,
