target,fold_id,spearman_r,rmse,r2
sspg,0,0.6642156862745099,67.77522596620771,0.25580884882805777
sspg,1,0.3004292410176056,64.11063445101497,0.11733180829650947
sspg,2,0.06752620413544118,65.15212532290967,-0.8663767426951732
sspg,3,0.7755704822266802,87.78805604197218,0.017039702714934046
sspg,4,0.6078000173806811,71.05431671713922,0.17839373735876207
di,0,0.5879120879120878,1.5869288619825739,-0.09826319053587751
di,1,0.38461538461538464,1.1764108529018509,-0.06341567796487402
di,2,0.6648351648351648,0.8742843994523012,0.2776089593439435
di,3,0.46153846153846156,0.8136095291995237,-0.29453069049711234
di,4,0.35664335664335667,0.686523718888199,-0.6026511544107762
homa_ir,0,0.4060150375939849,0.9741318975590605,0.02415062480747554
homa_ir,1,0.7278195488721804,0.8730134825240361,0.39454642096298853
homa_ir,2,0.6385964912280702,1.4598391761877305,0.06607149010603774
homa_ir,3,0.6722247246522137,1.367434170363873,0.16545388959193086
homa_ir,4,0.487719298245614,1.3406780273036163,-0.06416456013042127
homa_b,0,0.544360902255639,54.43064743911962,0.11136735083257743
homa_b,1,0.2571428571428572,50.27098632861868,-0.22403106616284063
homa_b,2,0.5298245614035089,37.45645278492913,0.12684828308217921
homa_b,3,0.6666666666666666,55.10647438704647,0.05696829670321635
homa_b,4,0.5175438596491229,51.33723720985265,0.03352935610491414
