gold	param	spearman_r	p_value	n
sspg	si	-0.6747751534848716	0.0323118085420257	10
sspg	mi	-0.6808542089216724	0.03021117068836832	10
sspg	tau_m	0.3586642707712381	0.3087986342680014	10
sspg	sg	-0.2492412729088265	0.4874104156153496	10
di	si	0.48571428571428577	0.3287230320699709	6
di	mi	0.48571428571428577	0.3287230320699709	6
di	tau_m	-0.6571428571428573	0.15617492711370237	6
di	sg	0.5428571428571429	0.26570262390670557	6
homa_ir	si	-0.41666666666666663	0.26458604674749614	9
homa_ir	mi	-0.6833333333333333	0.04244227208707231	9
homa_ir	tau_m	0.26666666666666666	0.4879222748387009	9
homa_ir	sg	-0.5333333333333333	0.13922686754397814	9
homa_b	si	0.5666666666666667	0.11163298761149114	9
homa_b	mi	0.5166666666666667	0.1543901209862251	9
homa_b	tau_m	-0.3666666666666667	0.33173980143301496	9
homa_b	sg	0.0	1.0	9
