gold	param	spearman_r	p_value	n
sspg	si	-0.14285714285714288	0.7871720116618075	6
sspg	mi	-0.4285714285714286	0.3965014577259474	6
sspg	tau_m	nan	nan	6
sspg	sg	0.48571428571428577	0.3287230320699709	6
di	si	0.28571428571428575	0.4927262450169573	8
di	mi	-0.6587325492402599	0.0756667914858492	8
di	tau_m	nan	nan	8
di	sg	-0.6904761904761906	0.057990318164572716	8
homa_ir	si	0.10303030303030303	0.7769984634438898	10
homa_ir	mi	-0.4356156145892926	0.20825788700156508	10
homa_ir	tau_m	nan	nan	10
homa_ir	sg	-0.06666666666666665	0.8548130882487426	10
homa_b	si	0.1515151515151515	0.6760651759978538	10
homa_b	mi	-0.4356156145892926	0.20825788700156508	10
homa_b	tau_m	nan	nan	10
homa_b	sg	-0.06666666666666665	0.8548130882487426	10
