target,fold_id,spearman_r,rmse,r2
sspg,0,0.24019607843137256,61.72770929301689,0.3826906221397599
sspg,1,-0.1545064668090543,82.81140230769505,-0.47271125120657964
sspg,2,-0.13873565576917915,53.339482655345904,-0.2509493836379859
sspg,3,0.7299486891545226,101.98069206452787,-0.326480963991703
sspg,4,0.34584262490184037,81.3284344701741,-0.07638498487547674
di,0,0.6176470588235294,0.7188208005237279,0.349821539286319
di,1,0.4558823529411765,0.8769109140907402,0.30607160274067446
di,2,0.46323529411764713,1.4588959335966154,0.20303120120007
di,3,0.556372549019608,0.8201987903225473,0.3008004746183559
di,4,0.41421568627450983,1.12674351086276,0.18882141556107812
homa_ir,0,0.35939849624060144,0.9824351518409606,0.007443937927831157
homa_ir,1,0.675187969924812,1.0603368336280146,0.10684538792209175
homa_ir,2,0.4526315789473684,1.685373388491087,-0.24478936558306708
homa_ir,3,0.6739798805912535,1.4136285216413604,0.10811660353493058
homa_ir,4,0.3403508771929824,1.2364663274613321,0.09484199680687788
homa_b,0,0.3203007518796992,57.659763342090095,0.0028029700982040717
homa_b,1,0.08270676691729321,51.807859335443766,-0.30001667734453674
homa_b,2,0.16315789473684209,39.095595940003015,0.04875563995126975
homa_b,3,-0.12456140350877193,57.01063084023162,-0.009328958018452793
homa_b,4,0.5105263157894736,51.69413095496717,0.020044941879249212
