gold	param	spearman_r	p_value	n
sspg	si	0.08571428571428573	0.8717434402332361	6
sspg	mi	-0.3142857142857143	0.5440932944606414	6
sspg	tau_m	0.028571428571428574	0.9571545189504373	6
sspg	sg	-0.7142857142857143	0.1107871720116617	6
di	si	0.2571428571428572	0.6227871720116618	6
di	mi	0.6	0.20799999999999982	6
di	tau_m	0.6	0.20799999999999982	6
di	sg	-0.14285714285714288	0.7871720116618075	6
homa_ir	si	0.04761904761904763	0.9108491685195836	8
homa_ir	mi	-0.3333333333333334	0.4197530864197531	8
homa_ir	tau_m	-0.14285714285714288	0.735764859879812	8
homa_ir	sg	-0.4523809523809524	0.260404767436885	8
homa_b	si	-0.261904761904762	0.530922861565801	8
homa_b	mi	-0.523809523809524	0.18272075053971484	8
homa_b	tau_m	-0.4523809523809524	0.260404767436885	8
homa_b	sg	-0.6666666666666669	0.07098765432098751	8
