gold	param	spearman_r	p_value	n
sspg	si	0.06079055436800646	0.8675109976588954	10
sspg	mi	-0.04255338805760452	0.9070828390046616	10
sspg	tau_m	0.2735574946560291	0.44439914146883686	10
sspg	sg	-0.09726488698881033	0.7892345325825416	10
di	si	-0.35757575757575755	0.3103760917056799	10
di	mi	-0.2121212121212121	0.5563057751029299	10
di	tau_m	0.33333333333333326	0.34659350708733405	10
di	sg	-0.4545454545454545	0.186904810349332	10
homa_ir	si	-0.37762237762237766	0.22620604493502663	12
homa_ir	mi	-0.44055944055944063	0.15173503571673025	12
homa_ir	tau_m	0.8041958041958043	0.0016147689860699299	12
homa_ir	sg	-0.6993006993006995	0.011374198642690932	12
homa_b	si	0.17482517482517487	0.5868236643627043	12
homa_b	mi	0.07692307692307693	0.8121826980280591	12
homa_b	tau_m	0.0979020979020979	0.762121655996299	12
homa_b	sg	0.06293706293706294	0.8459309212287789	12
