gold	param	spearman_r	p_value	n
sspg	si	0.8285714285714287	0.04156268221574334	6
sspg	mi	-0.2571428571428572	0.6227871720116618	6
sspg	tau_m	0.3142857142857143	0.5440932944606414	6
sspg	sg	-0.14285714285714288	0.7871720116618075	6
di	si	0.5714285714285715	0.13895995716070667	8
di	mi	-0.5952380952380953	0.11952980613879259	8
di	tau_m	0.7380952380952381	0.03655276105286081	8
di	sg	-0.6190476190476191	0.1017330374542646	8
homa_ir	si	0.5272727272727272	0.11730806555020223	10
homa_ir	mi	-0.41818181818181815	0.22911284098281892	10
homa_ir	tau_m	0.16363636363636364	0.6514773427962428	10
homa_ir	sg	-0.5030303030303029	0.13833369839449197	10
homa_b	si	0.49090909090909085	0.14965567342083677	10
homa_b	mi	-0.33333333333333326	0.34659350708733405	10
homa_b	tau_m	0.18787878787878787	0.603217610029209	10
homa_b	sg	-0.3696969696969697	0.2930500752928223	10
