gold	param	spearman_r	p_value	n
sspg	si	-0.028571428571428574	0.9571545189504373	6
sspg	mi	-0.14285714285714288	0.7871720116618075	6
sspg	tau_m	-0.14285714285714288	0.7871720116618075	6
sspg	sg	0.2571428571428572	0.6227871720116618	6
di	si	-0.19999999999999998	0.747060078104662	5
di	mi	0.3	0.6238376647810728	5
di	tau_m	0.3	0.6238376647810728	5
di	sg	-0.09999999999999999	0.8728885715695383	5
homa_ir	si	-0.18787878787878787	0.603217610029209	10
homa_ir	mi	-0.3939393939393939	0.25999776683488757	10
homa_ir	tau_m	-0.3939393939393939	0.25999776683488757	10
homa_ir	sg	0.35757575757575755	0.3103760917056799	10
homa_b	si	-0.2606060606060606	0.4670890543863402	10
homa_b	mi	-0.3696969696969697	0.2930500752928223	10
homa_b	tau_m	-0.34545454545454546	0.32822651147136733	10
homa_b	sg	0.24848484848484845	0.48877630451924314	10
