target,method,validation,rmse,mae,r2,pearson_r,spearman_r,spearman_p,n,metric,mean,std,n_folds,test_dataset,pearson_p,coef_file
sspg,direct_mi,full_sample,70.13803586768492,60.151055458981055,0.1447891666297627,0.38051171681009055,-0.018749279021425598,0.8663957985306329,83.0,,,,,,,
sspg,direct_si,full_sample,69.90390647510529,57.68938764355015,0.1504892349107323,0.3879294200118526,0.29783639144281393,0.006245147722371015,83.0,,,,,,,
di,direct_mi,full_sample,1.190696861136123,0.9156895030641655,0.051475081725312344,0.226881206196778,-0.10761293348576789,0.32693676501977764,85.0,,,,,,,
di,direct_si,full_sample,1.1580935109311907,0.8874377924876835,0.10270843879152292,0.32048157324800414,0.34364052980930854,0.0012820990883836752,85.0,,,,,,,
homa_ir,direct_mi,full_sample,1.3135118235027976,0.9966986986013264,0.02160274096918391,0.14697870923769288,0.058108610107845834,0.5718273283493696,97.0,,,,,,,
homa_ir,direct_si,full_sample,1.290627874789521,0.9697329107503782,0.05539696652595649,0.23536560183244937,0.24221046057264373,0.016835574413353527,97.0,,,,,,,
homa_b,direct_mi,full_sample,51.35743240364193,36.5752741605445,0.0012562447789112863,0.03544354354337768,0.05207997738676233,0.6124194420908353,97.0,,,,,,,
homa_b,direct_si,full_sample,51.08820361092845,35.88961407441126,0.011700138342931488,0.10816717775245631,0.10610578362770341,0.30095063436684977,97.0,,,,,,,
sspg,single_mi,5fold_single_vs_joint,,,,,,,83.0,rmse,71.33941740016425,13.66684070150961,,,,
sspg,single_si,5fold_single_vs_joint,,,,,,,83.0,rmse,72.22660065524408,11.050598887149137,,,,
sspg,ridge_6d,5fold_single_vs_joint,,,,,,,83.0,rmse,64.21366403975274,7.585971470198031,,,,
sspg,single_mi,5fold_single_vs_joint,,,,,,,83.0,r2,0.00326189165405697,0.1752817581592999,,,,
sspg,single_si,5fold_single_vs_joint,,,,,,,83.0,r2,-0.021848721517405134,0.12229347806545966,,,,
sspg,ridge_6d,5fold_single_vs_joint,,,,,,,83.0,r2,0.15264697418086273,0.25156588195705587,,,,
sspg,single_mi,5fold_single_vs_joint,,,,,,,83.0,pearson_r,0.25215576037869136,0.32543971986995973,,,,
sspg,single_si,5fold_single_vs_joint,,,,,,,83.0,pearson_r,0.2852355707917557,0.22782934814450376,,,,
sspg,ridge_6d,5fold_single_vs_joint,,,,,,,83.0,pearson_r,0.4967353288098323,0.18189137610761696,,,,
sspg,single_mi,5fold_single_vs_joint,,,,,,,83.0,spearman_r,-0.05761109820538811,0.2060164095825172,,,,
sspg,single_si,5fold_single_vs_joint,,,,,,,83.0,spearman_r,0.24141131193896195,0.3110159473164047,,,,
sspg,ridge_6d,5fold_single_vs_joint,,,,,,,83.0,spearman_r,0.5074448731410985,0.2064185366980216,,,,
di,single_mi,5fold_single_vs_joint,,,,,,,85.0,rmse,1.1766233337557737,0.27206148620409315,,,,
di,single_si,5fold_single_vs_joint,,,,,,,85.0,rmse,1.1428083075159308,0.27001922772486603,,,,
di,ridge_6d,5fold_single_vs_joint,,,,,,,85.0,rmse,1.1308684146656158,0.2577102647290377,,,,
di,single_mi,5fold_single_vs_joint,,,,,,,85.0,r2,-0.029243820433291302,0.09332597994024029,,,,
di,single_si,5fold_single_vs_joint,,,,,,,85.0,r2,0.02316979896353797,0.1541013265513191,,,,
