gold	param	spearman_r	p_value	n
sspg	si	0.3714285714285715	0.46847813411078715	6
sspg	mi	0.3714285714285715	0.46847813411078715	6
sspg	tau_m	0.4285714285714286	0.3965014577259474	6
sspg	sg	-0.5428571428571429	0.26570262390670557	6
di	si	0.3	0.6238376647810728	5
di	mi	0.3	0.6238376647810728	5
di	tau_m	0.39999999999999997	0.5046315754686911	5
di	sg	-0.3	0.6238376647810728	5
homa_ir	si	-0.23636363636363633	0.5108853175152002	10
homa_ir	mi	-0.309090909090909	0.3848412302612835	10
homa_ir	tau_m	-0.2606060606060606	0.4670890543863402	10
homa_ir	sg	-0.01818181818181818	0.9602404181286243	10
homa_b	si	-0.22424242424242422	0.5334005612725947	10
homa_b	mi	-0.24848484848484845	0.48877630451924314	10
homa_b	tau_m	-0.16363636363636364	0.6514773427962428	10
homa_b	sg	-0.06666666666666665	0.8548130882487426	10
