gold	param	spearman_r	p_value	n
sspg	si	0.08571428571428573	0.8717434402332361	6
sspg	mi	0.030358837035945815	0.9544757346935633	6
sspg	tau_m	0.2571428571428572	0.6227871720116618	6
sspg	sg	0.08571428571428573	0.8717434402332361	6
di	si	-0.14285714285714288	0.735764859879812	8
di	mi	0.3546040716334876	0.3887514877079521	8
di	tau_m	0.6587325492402599	0.0756667914858492	8
di	sg	-0.14285714285714288	0.735764859879812	8
homa_ir	si	-0.12727272727272726	0.7260570147627894	10
homa_ir	mi	0.24580394711961082	0.4936304586565219	10
homa_ir	tau_m	0.39394240167285516	0.25999379980543785	10
homa_ir	sg	-0.12727272727272726	0.7260570147627894	10
homa_b	si	-0.07878787878787878	0.8287173946974606	10
homa_b	mi	0.10924619871982703	0.7638556900089998	10
homa_b	tau_m	0.30639964574555395	0.3892091134519805	10
homa_b	sg	-0.07878787878787878	0.8287173946974606	10
