gold	param	spearman_r	p_value	n
sspg	si	0.6261427099904666	0.05277824501366533	10
sspg	mi	-0.16413449679361747	0.6504731396988412	10
sspg	tau_m	-0.6139845991168652	0.05898096236903695	10
sspg	sg	-0.36474332620803873	0.3000669694646655	10
di	si	0.3571428571428572	0.38512064355625636	8
di	mi	0.880952380952381	0.0038503204637324014	8
di	tau_m	0.6428571428571429	0.08555889101267318	8
di	sg	0.30952380952380953	0.4556448907375822	8
homa_ir	si	0.8333333333333333	0.00526569102916175	9
homa_ir	mi	0.35	0.35581957250178897	9
homa_ir	tau_m	0.0	1.0	9
homa_ir	sg	-0.2333333333333333	0.5456987782182727	9
homa_b	si	-0.11666666666666665	0.7650079429261462	9
homa_b	mi	0.5	0.1704706607870538	9
homa_b	tau_m	0.5833333333333334	0.09918581647988323	9
homa_b	sg	0.8833333333333333	0.0015905004234978701	9
